id,publication,archive
https://euvsdisinfo.eu/report/if-navalny-exited-coma-he-was-not-poisoned-with-novichok/,https://sputniknews.gr/rosia/202009078182468-rosos-epistimonas-gia-navalni-afou-synilthe-apo-to-koma-den-dilitiriastike-apo-novitsok/,http://app.cappture.cc/snapshots/1eaf19cf-a286-67a0-b56b-0e1fafafde16
https://euvsdisinfo.eu/report/if-navalny-exited-coma-he-was-not-poisoned-with-novichok/,https://sputniknews.com/europe/202009071080392122-navalny-coming-out-of-coma-proves-no-novichok-used-against-him/,http://app.cappture.cc/snapshots/1eaf1ae2-3b38-6b70-8df7-0e1fafafde16
https://euvsdisinfo.eu/report/98-of-french-media-are-conspiracy-prone-because-their-russophobia/,https://francais.rt.com/france/78539-media-ruptures-libelle-media-affilie-a-un-etat-russie,http://app.cappture.cc/snapshots/1eaf1b0f-ed6c-63e6-9e1d-0e1fafafde16
https://euvsdisinfo.eu/report/belarus-is-only-a-step-away-from-carnival-to-civil-war/,https://www.kp.ru/daily/217179/4283312/,http://app.cappture.cc/snapshots/1eaf1b7c-b689-69a6-97eb-0e1fafafde16
https://euvsdisinfo.eu/report/belarus-is-only-a-step-away-from-carnival-to-civil-war/,https://www.politnavigator.net/moskovskaya-gazeta-prorochit-belorussii-mrak-grazhdanskojj-bojjni.html,http://app.cappture.cc/snapshots/1eaf1b82-d284-6e3e-af56-0e1fafafde16
https://euvsdisinfo.eu/report/the-un-admits-that-crimea-is-russian/,https://tsargrad.tv/news/v-oon-seli-na-krymskij-shpagat-nazvav-otvetstvennogo-za-podachu-vody-na-poluostrov_278987,http://app.cappture.cc/snapshots/1eaf1bf7-f63c-6816-a629-0e1fafafde16
https://euvsdisinfo.eu/report/ukraine-is-responsible-for-providing-crimeans-with-drinking-water-un/,https://kapital-rus.ru/news/379303-oon_ukraina_neset_otvetstvennost_za_obespechenie_krymchan_pitevoi_vo/,http://app.cappture.cc/snapshots/1eaf2020-3e79-65e4-9ac7-0e1fafafde16
https://euvsdisinfo.eu/report/who-benefits-from-poisoning-navalny/,https://journal-neo.org/2020/09/07/russia-nord-stream-2-vs-poisoning-of-alexei-navalny-2/,http://app.cappture.cc/snapshots/1eaf28b0-76ae-655c-aef7-0e1fafafde16
https://euvsdisinfo.eu/report/navalny-poisoning-could-be-a-strategy-of-the-west-to-introduce-anti-russian-sanctions/,https://de.news-front.info/2020/09/07/russlandexperte-vergiftung-von-nawalny-nutzt-nur-den-feinden-russlands/,http://app.cappture.cc/snapshots/1eaf4d9a-02af-69f8-924f-0e1fafafde16
https://euvsdisinfo.eu/report/us-is-transferring-biological-labs-in-other-countries-as-they-are-dangerous/,https://sputnik-ossetia.ru/radio/20200907/11119269/SShA-razrabatyvayut-v-Gruzii-biologicheskoe-oruzhie---ekspert.html,http://app.cappture.cc/snapshots/1eaf68d9-9812-655e-843c-0e1fafafde16
